block_number,transaction_hash,receiver,amount
36569,0x6309d04e5201e882f8e1396def796fab4cd5b5ca35ff2c19c56e630fe2fe1d1d,0xfff81dc7e8982c29ff98e794292a1569c869ac34,27.5
36569,0x88f2870f5effdd81f5edc9d6c7420fbc75a17c76d1d40f0a60fb9b3a0111ae64,0x8e9d7b84dc4670a2c15b1eaa931a0cabf2bb1520,27.5
36569,0x3d4754c7af9cc424b74661f150d8a66ffb10601952b0fd057d2a572d193e1c3c,0xf144bb44dc39ff2d7d842749b4bc61196a2a6103,82.5
36569,0x97480e1b6e196a61e6c40d3c6c7fb7e4399346fcbd0b7a5b3cca8eb676b6df4d,0x25403513d38949d51cce187339678183f7bc856c,467.5
36569,0xbb309da81dccb48d3fffa5d8491e91927d758a425fe8c5eb7c7a6785c9a040f8,0xac445c2aa63a7810330964fae774e85a31c8f6f4,55.0
36570,0x82f0035ac9276f6a41b91c6c41bca1a4835d91f7e0ed4c44a820df291c94d6fd,0xf33fd427e695b63c81f238b5d8ea75aea31d15a4,82.5
36570,0x8691d4ecc8d3f085e35c9780f9ed57b7827290e5372bc27e12a9464cf130d9bb,0xfeda246143052d3914c0b72f92d901308d58c652,27.5
36570,0x0714c0703ef77dd72976206c5bb51a1a49ca4402b2b110a5d2b74c85aeea0444,0xcb80f21549fa4ce4b4d3981bbe88089e3c754bfe,275.0
36570,0x17c81e8e97b60cf18ff3c05e45e8f751b5711803bc1128e3a9142d3d50f6d922,0x0764dc400c280ff2b6d1f0582969c0c668271340,27.5
36570,0xf83e727fce7face3826ff2727fc16b6fa24f2465b872a43b939b50a8e252456d,0xb31ed21e663d67e65dadbe2259c223e4acc1464f,55.0
36570,0x035df85af56033a0544e12646b6ba69be8beb820aab8a03fa5fee97c42371266,0x370fa542016747b353865539ff84bd1920dc915b,27.5
36570,0x629745adf16fbfa8f7c3c78e2ae41ac6f9710102aa73556a931f201b8fcb14ac,0xb813aab25806235b67243be506a91d6b00d1217b,110.0
36570,0xcec8cf8bc9a59a0db1688b03b84ebe0601053706581724ac4770ecdd2cbc0fce,0x70ea17e80d7f8ea45e1fc9b8b1d73555a31dbfe6,110.0
36570,0x04477937c728f2c7ed178ac2bf36d70a4b3e855f640e18eeba814565f470d213,0xd7a615c0cb0aef089fbdfe0b75343924a9af2d32,55.0
36570,0xe1f89a74c63e4739fb6bb0be051ec79b3ce61d80406e656bd11c9e774a0267f1,0xd8844b1661e8d7f22eb34feaee49b888be3f7f9b,55.0
36572,0xc489477158a9ccaa47183ef30d13a73ddcbe8ba0d185746acff642337ba82cc7,0xe47aecb0a9ce83e3853edc769c10ac069b1b877a,55.0
36572,0x0acb46f40b4a2e9f487ae8734881e7f6dc0a7a52ea60515ee3f7e08f758a408a,0xe056c92be89552847bc4cb682e6474133a8201af,110.0
36572,0xd5eecaeeba4f4efa4d23547e2ad54014442b85a6687a1700b9aca158ca81292a,0x518ae010f9b75434829880113774f54a150a85c2,110.0
36572,0xf693b008ce1c21e7d169ba26af78bfd8231228d867fd7860fc08194f07c11e47,0x9f9caa5df2cbf2fedc245b3bf8d3ee908e8c3e57,110.0
36572,0x8679c7f3ca3e0cd6f7da02506501001e225ce2902cfcd30853016ab68e5538eb,0x375b25d7e80e75a71737620f93c342b9c23b7d61,110.0
36572,0x386e7335a20df62e2ba744bb9c08302752b4e98d531156f7f836b1186b8a41d3,0x4ae5ce8a021a0d7c3cacfe8793b0aa23a079358f,110.0
36572,0x4b20a76a102cb924573fce334e535b094259c5a02996c215952a090f191af456,0x5a670b2db7ec91a8137e1391c56366d8e2ceb7d5,440.0
36572,0x6422051f67a2b2ae29f832b1955952a0dd3b58fb6da55bbf3d80d60203df2ad0,0x2f1639a9fb465ef5331b4cdf3a43f2c5d0687dd4,27.5
36572,0x4dc906766027714b7917b8cca05b9b68caae31cc1450e4d0b26d8d853b600f8d,0xaec109dcd8521d4e12a7ec04532cbf9ecaffcc52,27.5
36572,0x8538a5e0ecba79b218014c29eef7f4306007d3fb1767dc25b823cb7bd2926d34,0x85ffc51cecea4680a62e9e1d6ed114de6fad493f,110.0
36574,0x069017b3d4e5b65b2ceb0a46570de23790b854e3e3043997fecc3f942d6e5733,0xdde950e4ca6337c5ca68842a90a8e5f19b0d8328,27.5
36574,0x1a6f5fc89440b31799586ecf69ecbcaa3d737fc1d4979af0c86854381c34c2a0,0x38593d9dbf8183f2d55fc0e1ab52d20f6de64b1c,55.0
36574,0x89888c713eaed329671601ffab19e3a4791bf4dbf63be47dead15f96766e1eba,0x0f6686e0bc2e3c3674a1e007d193850e5f6aa4fe,82.5
36574,0x04ea0296aa6dfdc8265cdca251b4273c8a73ec1f34df08911b12e89defaf4ed6,0x24a710b1e011878058e1ca9bd1163a5f6f458db3,220.0
36574,0x517b3296aaef6376206674eab130e56c698d9f7281804f4159108858c9104621,0xdedb8958875eb674597f7ae1bba19df2f6e0bb20,220.0
36574,0x8ba709a7c21186ca9ae82a6f815887c717c1f9c7c73982d5f2951e24289fad35,0x1d35f32431c08c4dfe4df95fa439991f72b0a08e,27.5
36574,0x44c06031d434cd29180fc00b8d6e90d31ecc7eb14192c77723b6298c19766afb,0x927d158c392f330fd9389f36283d42e273f8c2f9,55.0
36574,0x9bfeab92e2d59babc3832c68aec8c6d8cab40429116b6548c1f1c68b90ccb52e,0xf102684a63c9a3cdd94cf07474a4aafbe2c6df06,55.0
36574,0x137d7c35344cc49dc448ef6859d56ecb4d0cbaae93d0e5377aa1dff511f81b33,0x98d8a507f303ca7b147f0c07e7f79c2ad27d7cbc,55.0
36574,0xbdd349c507618322080f30c812399fc67b807328e80b5b8b8f3c25c02ac11c87,0x50ffb391b009a438e92508385e1127f6d7bb7c43,110.0
36576,0xbf0c397bd4b8249c086fde761f7dbb0d5f0ccebb9e0abb10182251f43028d3f7,0x1d204c98ebb7df5cb0ef89dd9de99f64ffafe6d6,220.0
36576,0x2d7a67fb21b7a9d00b44095da9e74cc2da803aefbf031a1a67f2ec02bb668c23,0x04cfd6731bf4830f3d27d0d8230fde31911650a2,55.0
36576,0xf8673153c13af18542ba1053fb10c40473ce8cec439ec831337efbac11cd9a53,0xe0b301fec3f905b0c27eacdbb14911e2e8cdcf94,220.0
36576,0x15580fdde21d83edb2fd89f5c0112cb384ea992949e3f37725f35931da2e52ba,0xaef186d2433824d8ebc8183f8c4f8177fbdb2dfd,467.5
36576,0x4572bbc15f8621d7e834149f5bc7717ab2feb901e1db361fc6b472a51b5fbbba,0x23f981e6dc851c85038de131afd0aa6bdec79f03,55.0
36576,0x87760c27d49502f7bf5ec45e548470e77ac21758be7967c5cde1cd9d1349cc3b,0x29029bbe90540245c3d05cdd52f06730deccac2f,27.5
36576,0x42d9d1311de3e3baed9c5bfd352358bc30d7698c336bc24e8caffd5ec6a76d85,0xe4e1a0b0459d89b0a813a1a3164d20b674d0a7fa,110.0
36576,0x70c6a03a706fe6b852731c7ddbdbcb39bbe102e47551f71a20ca325a4ba6cc79,0x0468bcbe05e709d2f1988b62ba69d24d8c82281b,110.0
36576,0x4da1ab4a9e594b239c8dca82f6c07c468f3daeb8b040c3274d017c966d3a7e03,0x130e3266db0f32e218c6c17845b2f488f2173b66,110.0
36576,0x089264e307099c68b28470d6915db4b4a95c6c46ad16e285d04a6dbfd6b7e508,0x0ad76797ea58f20f91179a0b183e8b6c1cd90966,27.5
36578,0xbd2f80afbca8a6efcd2d33263770593a2599c8f742c2a5b9120bdb47b4e59c5e,0xe8f626532179c811e7b616aeab5cb36fae4f5a96,110.0
36578,0x0295021eb8147c173aaf6c3b4b2f6ee7b6888baea5fb08ed8924e02770409da8,0xa019d7c817d15c1989229a1093d6ebc4634affb4,110.0
36578,0x4be6e286f607f263c1e19439cb12420470da617b02de7d38807457c4fc16180c,0xd499d66de446b7756aa21d10270540801b208096,110.0
36578,0x574d68a30831056a460936c8f188e2ceac8909597e46e3cad3b12f5bbb8a0d6b,0xbb03419901021e1218b556f575d771e296f727b2,110.0
36578,0x66b793007f514273c429f5f364e0fb8ec0a5a80c25eeb1393a2e9e37c0cde6f1,0xda86139b2f1ea49bf1d5a27ee1de70fe2533e094,27.5
36578,0x20af2315f6ae886974b490d251dedb760d6522a0cec2c9a0f5dbcc0a7c8461b8,0xdfdc8db288f783ffd749597e57a404c7a90c81a7,302.5
36578,0x7d51a99cd64f11991e770043362ea3f40ae9ab4d6223dcd908a558676e6a807b,0x8afb9e52e0c2615bb56968e3d8b8d6385203df3d,27.5
36578,0x574518bb468cbaecfd8c5aa34f84c39f543b81dda4197224c151ca1c81f2940b,0xb7aa9d6a9afe4194a6e2a4d02ed9a20015e018ef,330.0
36578,0x2f87fa0be320dc0e77d43bc72128e216f9f840214baf30ad39bb6ff2a7f26264,0x8917001dc144fb7f2aa25a0e959cc661b061107e,220.0
36578,0xb48e741a2c95a8caa4de72ceae1e0a8661496968755a19da36d9de8d5e688e5d,0xb26b5b6f4fde161f1d2799fb60d82f22fa9d4da3,440.0
36580,0x3a4b8a0b9e8860aadef5fd42a4a2c9b8d71b6d4f34a6b02ff0e3341544ce883e,0xcfcf6abce0b5bcbd2e9a3b6ea77f7ac2858ce4ad,110.0
36580,0xc57c2521cfe75173ddc8cbea2d99d335f45fd680d6eb8b539cda0c4a7dc55167,0x573b93534bc93d7befc1330fc4252c89a2dd9b57,220.0
36580,0x57c76a705c9a12f8d84c5ba4ffdb0cea9531a9f3d8899b2d5c5ff7c9db06bda6,0xb16823b408e98b704488de8772f3bc6c8d344231,55.0
36580,0x22739fb1edc3300b4d7e572a1e8c08b7570bb59608b9f4f8e658b536a7c0b81b,0x5342b27da1ed1ecf502f62f6eb257861bd467f2f,110.0
36580,0xbee75b5a249adace81367c1b0b305c3e415b060a2e128d6446fafc520dfb226e,0xaf4fc3126956cf0ba7b74851c1a695dacd892351,495.0
36580,0xe5b45505c181728f9c712cf7eeca008afd1a068a29d6c0114bc84663f9b3c8f1,0x8f59994e971782f18a39778b2c540113a76527ed,55.0
36580,0xb84a86e8eb1205ac8d80ae3bb9ba4681729e5389494aac934aea31cbe296dd1a,0xbc032cae6c2705f6ed76aee9d82b5c71db4fe5e4,27.5
36580,0x70e46a1eee067c513444ab606b3334d907987bdd9e4f906c1778e91ce8a116c0,0x45f37eabff2dd62e4851d7a426b0e2ec4312ecbe,27.5
36580,0xa3450fe917bf902b65fd52c2eee79a2159b52b09233063f7ff666d9711de423c,0xd124c5ab7c61aba2d1f90c0ce88ce8ef529cb311,27.5
36580,0x79a83eb82f36bd7a291b39cf1e9ffde4b35324ac5813388cec2c1e5d67387b9f,0xa1c2aa5b472a75f010898a8d3094db79317ae705,27.5
36582,0x1e392c3ef0b34885e592391bb27422e856b5e6b7176cc6f213c5c1b740c27d41,0xd68b3a6e0b46576d49ab35d2290fe5de35564339,27.5
36582,0x9541d390ab58397cbd5ec23cfd7a686a57eb147d9bd611d2e10d9e6943053d8d,0x1424ad8188564f86de0716ac5ce2b20b02630e37,27.5
36582,0xcf32735b143988149f4244c176bf86114d90aff63282096a97d6dc6a19f75f34,0x2bddd12aa0501440ac154df437a23dab0c6746fe,27.5
36582,0xec2ff137f04b0e4e1fe4a8e9541779083eb3cb7f235d5d83f0a0d9ca74cad044,0xa3aaa258a02effa908381203acb50aa1580f0aa1,27.5
36582,0xa7e4e86ff6d4ea67af8758c6a093514e2c5f527b8693b56987f74800aa047e21,0x4c0e8cab19c294ef7341af980c25c5179edc5e9a,27.5
36582,0x2d435b4a5465923fcffbf790a7582bbf257b461e172ded395edc59980562a6e3,0x6249a223cdd8e8811d2cd7a709e35549a5fe0481,27.5
36582,0x7592bec8de9958b38f5855c7aad4d7315aba3b481591a55d1a0e15022e0d4e15,0xc5985732b131bc7cc82159f689b241c31d203d6d,27.5
36582,0xef45367baa0132109f4fedc083215b4e61afb27a98f478babe89d166103bda3e,0x1d051ccb0104ba547d6ab20079d930f3daaa22bf,27.5
36582,0xd7b0eeabdd5213b3ea59976dd516eb5d1f0f2db111f8aada353bf92d2ffa2a67,0x0041bbf0251652ab534e67da80ebe3f928ead570,27.5
36582,0x0dde0504a089418e6c5679704cd564af8a2e001d1a0e0a43f03fbf7623b1ce50,0x574cadf03f448d22aa1ba91da9f50c33eabdc542,27.5
36584,0x5f483fd712c343ebe5c3bfa07b202b37e94cca1c0b5c55b5795eadcaf7b852f1,0x7b1e21a8c0dea9ec07d689f9477c25ae95160a09,27.5
36584,0x233e1a5f4d5a3a0216f380fc4899fa96b0e58da8ce4257d62e86a058e2cc338d,0xf35899b8514c4b08819f01fa66c4755363dec7e2,27.5
36584,0xba2d27e17e966bf5c9170a994e8e4c6bcbe51c800fce324a334cdda0bf60fce6,0xbbd97ddf3f815e35a5d7f648a346a6a35e6d710a,27.5
36584,0x1b577b628314a6bee7c6242ea6d003a419d88ee2908862ef4191e132aedbb3ce,0xd70ba4fa1d21f283a453f29accccd268771f963a,27.5
36584,0xcc380d9fd4a0f2f00add36eb352eb033478067e721d6da16b8178f89496229a3,0x775542e4a4a3bcd79b5689ffcc2f5a7d32d5d4d3,27.5
36584,0xcbf8b69813f29044484c799717d14b46b19f11f00bc28d28a42cf3b0c4192155,0x562dc67ab94331934af661108016ef1f96783cce,27.5
36584,0xc411144e517e94201a46c8a633b97fc3b4aadec89b4792108dbc958944a08f1d,0x4668b0dd7a7baec8241c23188febeda59439602e,27.5
36584,0xf2b8bc34435e5eee6b3ac6b8ee8bf1be1686ef05feccaa665bf9f75755e2653c,0x41ec7aaaaaa1f90d4c0f1494baa4a214f60ab194,27.5
36584,0x07c81dd3a8488a3aacebac92fdb0385201ffe1e960ff126db5ab8a4346d58d2b,0x1bcdda10ffa18f10d014fdc564934664f06d8946,27.5
36584,0xd00dc35912a692211d1caaadd8b15a8113497d8df2614f55b26f2348c43828f0,0xaffc576caf0e3648a59468db6831fc18fabc87e3,27.5
36586,0x773c5a3564670caf9c5892a3b17d405bded372af8c16b40acaad46a7725cd3a3,0xddc7acd385b1ede90fb4e3a05aac8cd6f014aca3,27.5
36586,0x975ed394a7aa78e08d4f8595d13d0476f408f2efc9ec7b180c6b8b8d9b2820b0,0xf0b546a16a771008934f7e176685e11fafd005e1,27.5
36586,0xed3eddd89a80f03f8f8f8b7ea789ecd4f09716f35b8eaefdf6d1c8446956df2f,0xcb50ad5a0665411b36e2fd4916f6a5b1d436f887,55.0
36586,0x69c87acf64221700c02ce60ab34fd31c06e344830d830c2bc14e37d18708b269,0xf0638e030bc97044825e4e0419b30509c3907d50,27.5
36586,0x7af3094eea0e4e36c244ad4447f381ea60d38d9578fd6526951bd8f64708d3ff,0xc67607988e7841ff7f21a670a52e3ed6f0b21677,27.5
36586,0xc1bd405fc7f00d22573d58dad8905ef1d68602df08d3c4162dc57c6430848e25,0x9fc15506b546b295496bf1adfe34f8c3ef4b1d87,110.0
36586,0x7bf6b69c6e2205a3f284bb55ce65d2aed909eaa309ecedba3950801fdc5c4757,0x5d6b952fbabbe3f4684e012e66cece6ab99a68f4,55.0
36586,0x955d360dbfec8f7d62ae69319db5424b4196ea0d641f48261f0d19e379644146,0x0c9cd9649a546f62a81681dda4bdebf1c879f69f,110.0
36586,0x9cbca45c805502151e17d3cd563e294b84af6918ab1e0b9a891a3607385a64b4,0xc69bc4bf7b3d24331da71b50c7fea0aa514eaa6f,220.0
36586,0x37720bc41bd8c1835a84503e9147c2beec786e24781188eed5dcea84a2eb33df,0x6dda47686bec805015a37b80c7709047538099b0,55.0
36588,0x2d4218b4c203f8ec7c2ada04115b6b40a49dd25b060290cbf4baeab85b3686a8,0x4929bd5d4d655608d95419fbac23f69b65da1dc2,110.0
36588,0xb5584fa5308cf1e7465cee0a6b1456ecae3885ead6013ac7123c59d33ebf4454,0x8f3e797f03917f9eebf26e76a66b04d4eba1f978,110.0
36588,0xdf2d6182b7e5dbf7d4460e612fc8c56e6dd3fcff4df432212e29e7630992bcb7,0x4fbd2f39e0d708a474450cb71b3a88df43474209,110.0
36588,0x560eaa76d3d427dad746df0e6a2d59ff771abb9202f179644eb91fe56065e042,0x3ddff47be962ce5fdf9723cc9c407e4f1a522c78,110.0
36588,0xdd6bc49f8ff317730051ef68e9ec0cafe338cb7fc0715127a57825a100fcc800,0x64ca7900a086ec9b308a88405a1a9b1db81459a9,110.0
36588,0x30fa2d2ae0389c4bdbd8b3f7d06eab1370c4340ec11764dcfdc62ea3645827f2,0x3733c525c1304f559396b82ae7cf7817fb964874,55.0
36588,0x024b7049efbcc108f66d8aa11df2d45fce972485c0dc5de4dbbad196dfcf1435,0x8fbd87bf1fccbf6c7c15af693403315f835365bd,27.5
36588,0xe0c70667969ac5084e813076489a9579705acc05e5d69acc67aad413a7d864e7,0xd967f165bed53a727b7de9d9c8a1e0e8e492d60b,55.0
36588,0x152a5358f2ba91395abe4a54c2447fc6c1c55959d620f3a1dbe36111ca45e0d3,0x37d2727577dd3c25d2b0c9fc15bd493fed6e7ced,110.0
36588,0xe2dbcdbed833722d8bd5d3b25008d7f7b6e8dd349c77bb98ea782209f5de6b29,0xa36cbd4d52dd211833b71e470809ee76ea8eafe2,110.0
36589,0x6b85ec74d7c11f5fb460c35961102edd2ef2a4e3e039c04d6be7e35b39f1197e,0xe3f9e56cde27a3763411759825761b6c4fa45b25,110.0
36589,0x1d7f6790cc286263d8047f5083131a5f10068773ab87b2c6d6cbe32c9afe8107,0x91a0cacb38470b50e3117f114762f605c06a1c08,27.5
36589,0xb6a48ca32537ccd0594db62b47ef74d3861bf7c58e6c677f14055be1d0eeffa3,0xca178aee964a74f7301e6c708cb348d9ee21294a,27.5
36589,0x7afda2f6cb70ca44f228aed3a056d479b55cffd730e6f7ad412e8a9b0302f4f2,0xe22e62199e758092f07c575dde5f4a9d75d287ff,110.0
36589,0x8dcfa9a3e649af55e23624b038066f57ba357bba0c47c29af754e0aee4f1ad83,0xf64acca2a4d6b5d0068b88e60c1bf09752516fb9,220.0
36589,0x4c76246b1562cf6c732a5566d76cfe4b8dfe2651eaa3b5a04eedb19445e0762f,0x9f06ae7259200b3d6ba02e052fd75fc218d381b5,27.5
36589,0xc5cb918086b560bfc0e9651f8acaeb879138336581235cee9f58cf8d8c2eb891,0x07983a732aeae420379f64b4c31725875557141b,27.5
36589,0x688133552233e70d5d4eab785e2aa9aea576bda47c5aa47a1e6945d7a454993e,0x5f5f54cc5211632fd359b05c5ce51125bea2e812,27.5
36589,0xd0de735cfdd18e89061e90b59903dac804671f24b0ec587953bc583abf1f8039,0xa5419f7ba636da9b86df943b8662cc0fcfb67fb3,27.5
36589,0xba7d2865829f876395a5d03f2fa6ba0b8d3499f305d62882e6dc6bc4f3e3e2c0,0x770e2744055938504a16e6dae0d73304658e1987,27.5
36591,0x68021c8e79b78cacb8e50e309a6151caceefceeae9ad4e913085b5d485945811,0xb6d23051a09c4157f80230ab6cc5c2f29514ad52,110.0
36591,0xa467db57f1fe6c039732b178a5055637da8c2f8a3b3f83ec7263a29a1eddf839,0x993ee52c4eeeaf7a45ae141dc1deb58e48576dc8,220.0
36591,0xb6d465427884e3c0737c9c821a6623493ce81f9cacd1a4539f561b0f90ff5719,0xc6c5d033ed6d1a6b804bd780d0cf3b186fbaa885,55.0
36591,0xf019f2dad3755e01fe5f993ebaee5e241a75190defdcbe3a41315e44e388624b,0x7e77a557dd367a056ce8f86807e70dd2db091341,110.0
36591,0x1d93b9963644a05d535c1244742bf26f9793c39944abd23820502278e44bceb1,0x34ec7a79bca199225c29cc33208916c85cdf8a62,27.5
36591,0x061ee1b778d412a233533b556a590954278d30a8a1d69fe6e8a1af3913d42ba6,0x4eb8d707f9ebf3e86dbdba0d9434899115e25c15,110.0
36591,0xa0b8949bd535843f22df1922447302722ee6828302dc9e9a70e002d79aa65703,0xfffd4aff2a3451343802b16b8d13e7902a3595df,55.0
36591,0xc4610ff491d243ab093503076a84778fc617a4142dd03b94cd82e37cad5267e8,0xe263e6e2f6877de48afbb60fe81be68d44b7d097,55.0
36591,0xf6d826a455466102f4ee179019e6c2c671e5a684079689296ff14756e39b8a4a,0x02e3902437afbda66c78f387bf85d0211421881f,55.0
36591,0x469748ab94172612817431c413c044b3495dc378f48c4e17a09b630d6d2a574c,0xfd52f3ff2d7a08f9416c1c9eb28b842379b898c0,110.0
36593,0x950fe738b1243e92cc1dc94c609313586411fbfc5e9217f51bfe599ae2875fa2,0x7df266f765cffa43933b421676944690bd3e37b7,55.0
36593,0xdb8f6a15c79e5eac55c894ba9b6e40e1ee74c941834fd3d5aab1c44a579f7ee5,0x90a0b6a1430835cf50c5fbcf1517322280676ed8,110.0
36593,0x0d65d3c5d1135c4fc3aa4ccf740f295f82dd4458250c764fb75293718db369bb,0x12e9861cc797b5e33e601c43664d8bb189738b59,27.5
36593,0xa63cd4adb185ca119981da223171e5e43334c22b10ec0f2d5e1f94754c109177,0x472894f1c3457513205d582d8edc56d4fe2f6dbf,220.0
36593,0xa76db862ddf3e31d0dd01afa46051d0acb84a82bdfe8d64ad8f1107ee2dea200,0x080cf66e85a09fd40cffc7ad628611b1c42161bd,27.5
36593,0x2e7aa9cb4138d05aea8f782a58821f654d647c4dc30606da5f4d69bdd3610daf,0x8b9162bfe3303628d8a4989fa9251d523e6fa34e,27.5
36593,0xeb7bf60820de8ace0927df3c78b0a481e6d88cea3d330ef298c648220020b3f8,0xf5ad1bc137203286610c80ad7bdef29b24c9c9a5,27.5
36593,0xf69f805d6fbb38a5e53f3b11cd27bc64d73b515b997db4cbc6bd61923a8a4068,0x5430a8cd57653c68990f13823d354f00e381814f,27.5
36593,0x890569a60fa8496cc56d4453729e9bcb2481bd0c34c8a5de33158831f6177794,0x4fe6097eff166d5ff3482014f4afec3f6b9449a1,27.5
36593,0x951997f556797ed079a5129700e157f9fc62f749daa37c0a3f00bf4eb1cc1fa0,0x5bbd7b2339aed7c82fac2908f5832a3e69dce9cb,27.5
36595,0x72bf6bf1426a13494eab684f3a4596d1aec3d5d43b57242f5b818470b812e152,0xd35a7154aece4bb0e93630df7be76b8fa450a77b,27.5
36595,0xaf98ee8cc61a0458f0fbd9590a971fb44efc97ff5e7c48382296e5c0b96caf65,0xffe2313c5abdae4377ef1c05411011eb8e9df40a,27.5
36595,0x9aeab7587ac7af7c1a35f453bab4c3c7952be6705da071075be1df44e113844b,0xb8e58bf2bf9871682fda42f02529aebdd9f6503e,110.0
36595,0xdf6d201bb01cc8e9f560af2dd9f45908ac162694e34a11b26b7f2427bdec8fcf,0xedfd048a44d9dc7ab708bed1907204c4821365c5,110.0
36595,0x48eeefbdb6c1e454b55fe4df6c15a2f653b4a250ec6fe19430ab144412c6fdae,0x9a6f621b1d9d6a5aafb8c09659874c4d3df3b38d,27.5
36595,0x50f46da871685136d6913cf0bd64195c5b5875c005b4d9d6b256e20f48eeb12f,0x81d98c8fda0410ee3e9d7586cb949cd19fa4cf38,27.5
36595,0xe2858490b9d4f94700a8f5dbd445f4a325e08aaac8773ff27274489dee3f8da1,0x8f873e1aa4cfc3d12f326c36c8bb7eaf9ce6ebe4,55.0
36595,0x577add6ce6a5e336db75415708b075358b34ddaa395c2a864d0f77da286ebe9f,0xce635fae1b7f40f0d896ff2f7b014a2ed74decf2,440.0
36595,0xb596f55f6fc7d7611a1a6dd343cd6cd63b60e5f89b7b72a5fb7ab06c080ac5dc,0x52753bd49eff0e69422c77aa17fe1e5bc6f925ed,27.5
36595,0x30b026f210a8ebf553eadcc454508c93904abebad1977278fd66141b56d7909f,0x054e195fb76e5beadb8d11b835714f51b19a732e,55.0
36597,0x46a268d18cc1f7a1fd6300b26c6937e8b7acec795f22e754572385d39f984a1b,0x91734ac1db1af947bd72441a93d39f375c936f03,27.5
36597,0x6c307b3658f6c6f963571a9db99ca022dee3ae9e780905c6158ef74af5edecb7,0x5b33b56f9f01bd3dfda81c15528931d979b328ca,110.0
36597,0xdf2906268b462a3e431339296c5258b69d59d7a94320438fa7c8f4a4173d47b2,0x605fcd1a082d2064fc237a818048037fd862a382,27.5
36597,0x66e31d76709f9cba2b8bbfde8871435f0fbae2921c5f8ab349a1a2764d27410c,0x111bbfa73e5af16195d02b19ed496d7e31805e42,27.5
36597,0x08d79b0d01ff6a5e367b40116c746bd5cd9ec6d60298e4bad9984a5660360aac,0x4da6d502da76666c73fba244ff51c870f78201b3,27.5
36597,0xb24dd70ad3e22448396fba140ea6338aa3965a1b4bfc4dcd15d46fd3f3e56e20,0x08e3e9b904eec55db639f167bf6194644130e865,27.5
36597,0x5e8350c01257588c84d5a3ceb632b44ceb79dbb7f96e306cd8352e32479a90d9,0x1dacdc738c87c2f04dd21c874a314372f876cab7,27.5
36597,0xfb92e1ddc50143095bb16d3d0f765a49e2a7be0f05794303f8868714225928ba,0xacc98d9ac66ead68060eadfbbda28dc9101b75fd,220.0
36597,0x6e30631be14294be5605bf0a72a4e9ec94fa722d4fe778ec9bc2b51d896c7c4b,0x4577dc4792b18805f353afbaa12dc54280788ed5,27.5
36598,0xe9ac0fbee581e49e1f959cca972f20abb083a33fefcf02ddc3acf18a2f6b1461,0x0fda981ff342d1fb772ba4e2aab77216d92bad8e,110.0
36599,0xf90697d3c6871c5d949974104dd46132351c49178c6e7eb9d213654910a74c1c,0x36d54de9705fcbf0497fa60476957d8c4f627f5b,55.0
36599,0x83ca88ef340ce1269b83d4259cc39d07ac25542d5cc7025bb6f0fc2f42ebd5d3,0xea1068dbac49b778b0078fc78154f6a3a4cd7ae8,110.0
36599,0x97fabeffd67045ccb1dcda120f85f35f23f0bac6d56ff5863539aa6105b0f219,0x14f47eb1c929a3e0a18e1c56fccfc132708d18b2,55.0
36599,0xeace790eb3a6c6120572784b6a32665ebce951a329522d11ad0b73d1d3bb5da3,0xcbfe7a03f5aeb88edd905189baa538929abf67d4,110.0
36599,0xc6d668d89084bc7e578ae6a8220dc2aa278cb8d0be7d681485f4612d8b37d5e6,0x01fb5f4350a1faadf572ff4226c03f02ab65451f,27.5
36599,0x19dbd269cd48e558c89c414d0a1d573ed7843d1cf6dcf82338c2d11a2a69097f,0xbefecfabfb723ef01d349328227418cc0d8cf18e,110.0
36599,0xaf35bf397de4d1758f070c0cd1bba9957cbb3f6a68552e3a6d1f7635c8aae7b1,0x1b32a57ee5202a2f4fefd56d85d89d7dd91f695e,27.5
36599,0xbba704f6ce81aa81d0fa9d3155572d1889b298a2bda1c2807aa50f4b807a915a,0x2444921817f4d6fa93ffad8d5a1857e9c0a0be77,27.5
36599,0x4ece27804494a7804b92f83a3747d91c3c8f436dac3cd054df8fa0cfd51942ea,0xdc97dee77a522315f288db3197a0802fb673a279,55.0
36599,0xe27a12932ceff73b4362df4ec84e1b1cc41cd70bb2b3ace9b8ad70b2d4fc744e,0x711a822b213871f873fe32273b86d55954d57e92,55.0
36601,0xb207b815c39ece67a75aa7de80e6d3d1838ac800f5cd5963d072fdc7658f5c1c,0xb60008bcfe6bf077512a121a852b18070d5b661b,55.0
36601,0x847743f40ff7dbb0327847269dc9be5c8106b7abc8aaef1e34a82893e8c00dd1,0x30ad33e92392ba13b19b4b38bf509db39a7b6a73,495.0
36601,0x8942a68d53364ad6ecabf2e7fb2a468dc093b0acd9d4b42d03433707c4465417,0x88a38289a7b2ab97dc8da5ffb4c88ad1e5003bf2,440.0
36601,0x1a1ae74c1ae9b1e74ffd3bfafe8a140e86225b67fd0f66880b5352a70999bd2a,0x31f496963cb4ebb7e031fb4db3edd5b8a0c36f11,55.0
36601,0x44b6bd4a176fcf877dabcbf5ca305ad68e758d59781aa3ac18de02dee234a8a5,0x9b3967d27dfd8dd26c6e914b486b9a96a315147a,110.0
36601,0xf94e7ccff53bfce2a52d10390b7269da3ea69c6e5a0229e5a39c193a81db3889,0x78c9b4ebae2b2b580bcca9021fc35ecaa6fa8db4,110.0
